,Headline,Sentiment
312,Boris Johnson wins Commons vote on bill to rip up N Ireland protocol - Financial Times,0.333333333
313,iPhone at 15: Apple execs from past and present reflect on breakthrough product - 9to5Mac,0.333333333
314,Intel Raptor Lake Core i9-13900 ES shown to be 20% faster than Core i9-12900K in Cinebench multi-core but single-core and gaming take a hit - Notebookcheck.net,0.0
315,NASA launches sounding rocket from Australia - Space.com,0.166666667
316,Sanitizer in galactic centre region - The National Tribune,0.0
317,Increasing municipal resources does not automatically increase residents’ physical activity - News-Medical.Net,-0.090909091
318,Nick Kyrgios fumes at 'snitch' in drama-filled opening match at Wimbledon - Wide World of Sports,-0.181818182
319,Former Nazi guard 101 jailed for aiding murder - 9News,-0.571428571
320,Nura’s New Earphones Offer CD-Quality Lossless Audio And Adaptive Noise Cancellation - Forbes,-0.090909091
321,Hong Kong confirms Chinese President Xi Jinping's visit for anniversary - ABC News,0.0
322,Hamilton hits back after racial slur - news.com.au,0.166666667
323,Neighbours star’s baby joy - news.com.au,0.6
324,Malaysian foreign minister says concerns remain about Aukus pact after meeting with Penny Wong - The Guardian,-0.166666667
325,‘Shocking and perplexing’: Census reveals COVID toll on mental health - The Age,-0.444444444
326,Is the flu worse than before? How quickly can I be reinfected? Influenza expert Ian Barr answers readers’ questions - Sydney Morning Herald,-0.428571429
327,New biosecurity zone set up after deadly varroa mite discovered at three more NSW properties - ABC News,-0.230769231
328,Geelong's Tom Stewart banned for four AFL games for heavy hit on Richmond's Dion Prestia - ABC News,-0.142857143
329,Scientists using Curiosity rover data to measure key life ingredient on Mars - The Indian Express,0.166666667
330,NASA's NZ launch tests new moon orbit - The West Australian,0.111111111
331,ANSC current research opportunities June 2022 - CESPHN,0.333333333
332,3 dead including suspect after woman and 2 daughters stabbed in south Ottawa - CBC.ca,-0.666666667
333,NASA rocket launches to test new orbit for moon missions - CBC News,0.1
334,Lei Jun confirms Xiaomi 12S Ultra while revealing Xiaomi 12S Pro design and specifications - Notebookcheck.net,0.0
335,Long COVID burden and risk factors in 10 UK longitudinal studies and electronic health records - Nature.com,-0.416666667
336,Lifting the Stanley Cup was 'everything I dreamed of and more' says Alex Newhook - CBC.ca,0.111111111
337,June 2022 Nintendo Direct Mini: Everything announced - Polygon,0.0
338,Canadian comedian Nick Nemeroff dead at 32 - Toronto Sun,-0.428571429
339,LRT inquiry lawyer questions consultant Brian Guest's political and family ties - CBC.ca,0.090909091
340,iQoo 10 Legend BMW Edition renders leaked online - Times of India,-0.111111111
341,G2V Optics soars on aerospace opportunities - Taproot Edmonton,0.285714286
342,NASA spots double crater on Moon caused by mystery rocket crash - ZDNet,-0.2
343,Multiple people shot during commercial robbery in Scarborough: police - CP24 Toronto's Breaking News,0.0
344,'Freedom Convoy' organizer Tamara Lich arrested in Medicine Hat - National Post,0.0
345,What's the status of abortion in Canada and do we need a law? - SooToday,-0.166666667
346,'ER' star Mary Mara drowns in New York - CTV News,-0.222222222
347,New deadly contagious rabbit virus detected in Ontario for first time - iHeartRadio.ca,-0.4
348,Why the 2022 NHL playoffs were the league’s best in a long time - The Athletic,0.25
349,Missing baggage adds to chaos at Canadian airports - CBC News,-0.5
350,Your daily horoscope: June 28 - The Globe and Mail,0.0
351,Met Police placed under 'special measures' over its poor performance - Sky News,-0.2
352,Lewis Hamilton blasts 'it's time for action' after three-time world champion Nelson Piquet's sick racial sl... - The Sun,0.0
353,Boris Johnson news – live: Sturgeon sets date for second Scottish independence referendum - The Independent,0.166666667
354,£5bn Boots sale abandoned as potential buyers struggle to raise funds - The Guardian,-0.4
355,Sainsbury's boss says shoppers are turning to cheaper frozen foods - The Guardian,0.0
356,Erik ten Hag continues Man Utd training overhaul as he makes four day-one changes - The Mirror,0.0
357,Wimbledon 2022 live: Rafael Nadal vs Francisco Cerundolo score and latest updates - The Telegraph,0.181818182
358,Revealed: how Prince Charles pressured ministers to change law to benefit his estate - The Guardian,0.0
359,Muppet power! RSC uses puppet legends for My Neighbour Totoro extravaganza - The Guardian,0.4
360,'The right time': Eoin Morgan confirms international cricket retirement - The Guardian,0.222222222
361,Mega Man Battle Network Legacy Collection Coming To Switch In 2023 - Nintendo Life,-0.2
362,Birmingham gas explosion: Victim of house blast was woman 79 - BBC,-0.375
363,Watch: Nintendo Direct Mini: Partner Showcase - Nintendo Life,0.0
364,San Antonio trailer deaths - latest: 46 bodies found in Texas as governor blames Biden - The Independent,-0.333333333
365,Amtrak derailment – live: Missouri farmer warned about train crossing before fatal dump truck crash - The Independent,-0.615384615
366,Queen appears at armed forces parade in Edinburgh - BBC,-0.142857143
367,Scratch card sales fall as cost of living rises - BBC,0.25
368,GPs vote for industrial action over being told to work on Saturdays - The Telegraph,0.0
369,Cop15: lack of political leadership leaves crucial nature summit 'in peril' warn NGOs - The Guardian,-0.25
370,England and Wales population rises to record 59.5 million - The Guardian,0.142857143
371,Hajj 2022: First batch of 400 intending pilgrims from Kano arrive Saudi Arabia - Guardian Nigeria,0.0
372,Tinubu makes demand from Justice OluKayode Ariwoola - Daily Post Nigeria,0.111111111
373,2023: Allow Kwankwaso hand over to Peter Obi – Jibrin to South East - Daily Post Nigeria,0.090909091
374,Researchers Utilize 3D Printing and Global Collaboration to Address PPE Shortage in Nigeria - AZoM,-0.181818182
375,Senate to continue probe on corruption allegations against ex-CJN - Premium Times,-0.555555556
376,OVARIAN CANCER AWARENESS MONTH -September 2022 - National Today,-0.142857143
377,BET Awards win: Tems salutes Tiwa Yemi Alade Simi other female singers - Vanguard,0.75
378,NASA launches mini satellite in bid to return to the Moon - Guardian Nigeria,0.111111111
379,NBBF Releases 12-Man Roster Ahead Of FIBA African World Cup Qualifiers - Channels Television,0.0
380,Again court rejects Nnamdi Kanu's bail application - Premium Times,-0.111111111
381,Some people wishing my family death Yul Edochie alleges - Punch Newspapers,-0.333333333
382,This $40 device effortlessly replaced my $350 Apple Watch Series 7 - PhoneArena,0.285714286
383,Gunmen kill eight during naming ceremony The Nation Newspaper - The Nation Newspaper ,-0.3
384,The Federal High Court again denies Kanu bail - Nairametrics,-0.25
385,States in Nigeria with largest internet subscribers as of March 2022 - Nairametrics,0.0
386,Is oral s*x safer than vaginal or anal s*x? - Pulse Nigeria,0.25
387,'I don't want to die' – Chacha Eke announces split from husband a second time in two years - Premium Times,0.142857143
388,Frenkie de Jong: Manchester United close to agreeing transfer deal with Barcelona for Dutch midfielder - Sky Sports,0.142857143
389,Life in the abyss a spectacular and fragile struggle for survival - msnNOW,0.0
390,Chelsea swoop for Manchester City duo Raheem Sterling and Nathan Ake Ajax demand £70m for Antony from Manchester United - Eurosport COM,0.0
391,Watch: Rocket Lab spacecraft heads to the Moon after successful lift-off - Stuff,0.333333333
392,Overwatch Medic Brigitte skin limited to players on just one platform - The Loadout,-0.1
393,Jacinda Ardern flies flag of internationalism in first Europe meeting with Spanish leader - Stuff,0.0
394,Risk for adverse pregnancy outcomes greater in systemic sclerosis than lupus - Healio,0.111111111
395,MasterChef NZ recap: Is this the worst dish in MasterChef history? - Stuff,-0.375
396,Flu season could last until late August under 'worst case scenario' - RNZ,-0.5
397,Preliminary tests confirm fentanyl is to blame for Wairapa hospitalisations - New Zealand Herald,-0.2
398,Simon O'Connor apologises to fellow National MPs over abortion post - RNZ,-0.222222222
399,Warning of power blackouts days after last emergency - RNZ,-0.285714286
400,In a Fizz - Lemon and Te Aroha back to reclaim its soda crown - Stuff,0.1
401,District health boards sounded warning on health staff shortages a year ago - Stuff,-0.363636364
402,Jacinda Ardern is 'losing her shine' at home New York Times article says - Newshub,-0.272727273
403,Mystery deepens as spacecraft crashes into Moon creating a double crater - WION,-0.222222222
404,Cost of living: What are New Zealanders paying for petrol on Tuesday? - Newshub,0.125
405,Authorities find 46 people dead in truck in San Antonio Texas - Newshub,-0.222222222
406,LPA develops into Tropical Depression Caloy - CNN Philippines,-0.285714286
407,‘Supercookies’ Have Privacy Experts Sounding the Alarm - WIRED,-0.333333333
408,Simplicity defines Marcos fashion for inaugural - Philstar.com,0.166666667
409,DND to acquire P30 billion Korean-made offshore patrol vessels - Philstar.com,0.0
410,USAID helps 850 Pinoy youths gain training - Philstar.com,0.857142857
411,Researchers Successfully Make Dark Semiconductors Glow - AZoOptics,0.333333333
412,'Carry lang': PHL one of the world's 'most positive' nations | Cai Ordinario - BusinessMirror,0.2
413,NASA begins return to the moon with low-cost CAPSTONE mission launched by Rocket Lab - CNBC,0.090909091
414,The importance of healthy morning habits in the Young-Daez household - The Manila Times,0.5
415,Mental health study finds nurses 'forever altered' by pandemic - Nursing Times,0.0
416,Philippine elections fell short human rights group says - BusinessWorld Online,0.4
417,Risk-on sentiments buoy local bourse peso - pna.gov.ph,0.0
418,DYK soon-to-be parents Son Ye-jin and Hyun Bin started dating 8 months before confirming their relationship? - India Today,0.0
419,Kyrie Irving ends speculation by saying he will return to Brooklyn Nets - The Guardian,-0.2
420,NBA rumors: Anfernee Simons Kevon Looney Gary Payton Nerlens Noel - Hoops Hype,0.0
421,'Elvis' 'Top Gun' tie for box-office crown with $30.5M each | Jake Coyle / The Associated Press - BusinessMirror,0.083333333
422,Zelensky: Russia a 'state sponsor of terrorism' - ABS-CBN News,-0.428571429
423,San Juan declares June 30 special non-working holiday - The Manila Times,0.0
424,PBA PH Cup champs grouped with Fubon Ryukyu Anyang in EASL tournament - Rappler,0.0
425,Treatment Algorithm Addresses Monkeypox in Pregnancy - Contagionlive.com,0.0
426,The Collaborative Ocular Tuberculosis Study (COTS) calculator—a consensus-based decision tool for initiating antitubercular therapy in ocular tuberculosis | Eye - Nature.com,0.0625
427,Insta360's New 'ONE RS 1-Inch 360' Camera Promises 6K Surround Videos Even In Low Light - Geek Culture,0.066666667
428,Singapore to host first Tour de France criterium event in Southeast Asia - CNA,0.0
429,NASA takes a step towards putting humans back to the Moon with CAPSTONE launch - Yahoo Singapore News,0.307692308
430,Tencent's biggest shareholder is planning to dump more stock - CNN International,-0.125
431,Lorry driver jailed for careless right turn that killed motorcyclist injured 2 others - CNA,-0.636363636
432,China slashes COVID-19 quarantine time for international travellers - CNA,-0.25
433,Man accused of raping woman after breaking into her apartment - The Straits Times,-0.75
434,Single's Inferno's Song Ji-a returns to YouTube months after fake luxury goods scandal - Channel NewsAsia,-0.076923077
435,Singapore’s surging rents shock expats and encourage scammers - Yahoo,0.0
436,Do I need a booster jab if I've had Covid-19? Can I take Novavax? - AsiaOne,0.0
437,Lab-grown meat maker Eat Just unable to capitalise on Malaysia chicken ban - Financial Times,-0.333333333
438,Commentary: Truckers' strike shows South Korea government needs to focus on people more than corporations - CNA,0.083333333
439,Barcelona ask Man Utd for €20m more as they hold ‘new direct talks’ over De Jong - Yahoo Singapore News,0.0
440,'ER' actress Mary Mara dies after apparent drowning in New York river - The Washington Post,-0.416666667
441,U.S. stocks turn lower after weak consumer-confidence reading - MarketWatch,0.0
442,Arm's Immortalis GPU is its first with hardware ray tracing for Android gaming - The Verge,0.0
443,Sources - Russell Westbrook plans to pick up $47.1M option to remain with Los Angeles Lakers - ESPN,0.0
444,101-year-old former Nazi concentration camp guard sentenced to five years for Holocaust atrocities - CNN,-0.416666667
445,Inside the Kyrie Irving-Nets negotiations and the future in Brooklyn - The Athletic,0.0
446,50 migrants believed dead after they were found in a semitruck in San Antonio official says with others hospitalized - CNN,-0.416666667
